time	signature_1	signature_2	signature_3	signature_4	signature_6	signature_7	signature_8	signature_9	signature_10	signature_11	signature_13	signature_14	signature_15	signature_16	signature_18	signature_19	signature_21	signature_23	signature_24	signature_28	signature_29	signature_30	CA_A.A	CA_A.C	CA_A.G	CA_A.T	CG_A.A	CG_A.C	CG_A.G	CG_A.T	CT_A.A	CT_A.C	CT_A.G	CT_A.T	TA_A.A	TA_A.C	TA_A.G	TA_A.T	TC_A.A	TC_A.C	TC_A.G	TC_A.T	TG_A.A	TG_A.C	TG_A.G	TG_A.T	CA_C.A	CA_C.C	CA_C.G	CA_C.T	CG_C.A	CG_C.C	CG_C.G	CG_C.T	CT_C.A	CT_C.C	CT_C.G	CT_C.T	TA_C.A	TA_C.C	TA_C.G	TA_C.T	TC_C.A	TC_C.C	TC_C.G	TC_C.T	TG_C.A	TG_C.C	TG_C.G	TG_C.T	CA_G.A	CA_G.C	CA_G.G	CA_G.T	CG_G.A	CG_G.C	CG_G.G	CG_G.T	CT_G.A	CT_G.C	CT_G.G	CT_G.T	TA_G.A	TA_G.C	TA_G.G	TA_G.T	TC_G.A	TC_G.C	TC_G.G	TC_G.T	TG_G.A	TG_G.C	TG_G.G	TG_G.T	CA_T.A	CA_T.C	CA_T.G	CA_T.T	CG_T.A	CG_T.C	CG_T.G	CG_T.T	CT_T.A	CT_T.C	CT_T.G	CT_T.T	TA_T.A	TA_T.C	TA_T.G	TA_T.T	TC_T.A	TC_T.C	TC_T.G	TC_T.T	TG_T.A	TG_T.C	TG_T.G	TG_T.T
22	2.0318272770171756e-6	0.6079545852691125	1.168452799348141e-6	0	0	0.0016483213671294008	0	0	0	2.0780726100700258e-5	0.39027472592693435	0	0	9.521771411415383e-7	0	1.7726009036543374e-6	0	0	8.653313735393312e-7	0	0	9.47963212283082e-5	5.464738934396263e-4	6.304986585394185e-4	7.545668861567951e-5	5.280785773033245e-4	0.0016336075922164259	5.234795898787854e-4	1.4151130288414613e-4	0.0018783912503414848	0.005108584683515506	0.0017132820771232546	0.002145912873346641	0.002032975984628944	4.87832473167352e-4	4.841379765842949e-4	3.6617943893198305e-4	4.766286626708364e-4	0.0010078908853290072	3.165935984671119e-4	4.60939628815631e-4	0.0010110595030361996	1.717402250978286e-4	5.920857883947359e-5	1.8240188891586255e-4	2.084043648490255e-4	0.0010813783934184276	5.834614670170436e-4	9.967220907394479e-5	7.458424935852583e-4	0.0020986764263348275	5.267641383365847e-4	1.243830074770062e-4	0.002681866227229237	0.010686291813916213	0.002705434482673033	0.0031140491797176815	0.005819046691416139	2.058177653646435e-4	3.718721917856194e-4	2.540568740378756e-4	3.528312327713416e-4	3.5069977965845157e-4	2.5681146403877915e-4	2.429753306675057e-4	3.4879950342535214e-4	7.55081430382175e-5	7.295932248677522e-5	1.5894081944708643e-4	2.248445794196285e-4	2.6699941092700463e-4	3.7692238933341443e-4	1.464010752204848e-4	2.9079513743383883e-4	5.546294220957168e-4	3.179950346004961e-4	5.680007840932569e-5	0.0012092054310346555	0.00503575775618466	0.0022365011150720236	0.0014374383330296619	0.002673798439535982	1.241302724830711e-4	2.776815165692933e-4	1.1534513262044603e-4	1.8135731134662973e-4	4.146273943492508e-4	3.2079104658885843e-4	2.4753357572167636e-4	6.299267367146329e-4	6.562040094223933e-5	6.520345711074884e-5	7.413108248799584e-5	7.558225538802167e-5	0.027996533483966354	0.010738216652795923	0.0019025255415267997	0.01481022440941703	0.13201034113198704	0.02494632871236482	0.004707628617949495	0.16953985607119945	0.29994192144058945	0.05618723559304886	0.031558496905585764	0.15015208267313246	2.0889315295289347e-4	3.072654845357719e-4	1.382140861138349e-4	2.3887292363084937e-4	3.7182397468032974e-4	3.417428766352963e-4	1.3530529551680052e-4	4.3000298154178017e-4	2.5777180173963097e-4	1.0261069781245952e-4	1.2826228959155524e-4	2.7841546057093134e-4
23	2.8556416219940507e-6	0.8663622005681729	1.0732756853969355e-6	0	0	0.0031440169341340825	0	0	3.8703082711076164e-06	8.195853427912642e-5	0.13026931830245447	0	0	0	1.360732457054671e-6	2.8524154893205814e-6	0	0	0	0	0	1.304932874344959e-4	6.365126773640592e-4	6.226206583206175e-4	9.124957538211967e-5	3.922932573231311e-4	7.201670457825957e-4	3.5381195661726326e-4	1.9316698339275534e-4	0.0010326946445112003	0.006650419046853013	0.0024454179881288197	0.002923603650343102	0.0029037510139397486	1.6629660522041856e-4	2.390877900557957e-4	4.7885149032680924e-4	2.680805178432714e-4	0.001202620690813594	3.8930202384456305e-4	5.384783345579573e-4	0.0013277273908514652	8.022707056896383e-5	3.650946707191285e-5	2.4528495086386087e-4	2.149986521307075e-4	8.137188512766753e-4	3.382812634367183e-4	3.808614064260395e-5	5.287922993559759e-4	7.192091378938324e-4	3.62421508593399e-4	5.617792557246784e-5	0.0011035030437448491	0.013736341532257864	0.003515413485147929	0.00439985731740616	0.008098637372062142	1.7183644804750743e-4	4.36381227744952e-4	2.4035886258131356e-4	5.038935827888886e-4	4.8233305676917746e-4	3.481537113721535e-4	3.239164238515444e-4	5.003206448578191e-4	1.0115988175264267e-4	4.170484747087516e-5	2.0765793550161824e-4	1.240015658636267e-4	3.245357635647881e-4	2.1587188186822758e-4	1.673395585306233e-4	1.798163666751078e-4	2.156185486892311e-4	1.1749017762299127e-4	4.6094191029687365e-5	5.81720155007568e-4	0.00592766160517638	0.0021375408906449986	6.839908206370508e-4	0.0031069873130838096	1.1812771256119253e-4	2.880029143445095e-4	9.945597424010515e-5	2.0693556015120143e-4	1.4215053902742218e-4	2.3161318604615478e-4	8.470362019941394e-5	6.162422700952652e-4	8.562179241193079e-5	5.314183369947071e-5	1.0252676748632715e-4	8.551521532409201e-5	0.01938390546855955	0.007923671562201596	0.0017347193118201526	0.013171295980536527	0.06877161274830286	0.008342387317374165	0.002650741361989624	0.10096281109456738	0.37904311116042455	0.07390788661474114	0.0424534896262458	0.2020605728322362	1.267044227615512e-4	1.1030362674944298e-4	9.329207217607072e-5	2.761295321475321e-4	1.9775611707965163e-4	4.318146677109251e-4	1.7840865984762507e-4	5.381848469763105e-4	1.3452095998134784e-4	4.679567791288823e-5	1.8334318525881614e-4	1.125049418485028e-4
24	9.573975369763917e-8	0.9700893786417211	0	0	0	0.0020627485275859793	0	0	5.594251744490425e-7	1.8476150824696513e-5	0.027782390631513137	0	0	7.147097241088545e-8	0	1.400265094703919e-7	0	2.768584944456145e-8	0	0	0	4.6111700095684075e-5	6.724212649677795e-4	6.196658162491594e-4	9.746046203275145e-5	3.385619704714541e-4	3.604978199318298e-4	2.8738329821464563e-4	2.134514089592971e-4	7.001813240609886e-4	0.007263524082541922	0.0026910759851705296	0.003232825371024861	0.0032381010353237038	3.7095933777953496e-5	1.4096298213710584e-4	5.220131596449079e-4	1.7930881784077255e-4	0.0012808386383467223	4.175330304199552e-4	5.67899307695414e-4	0.00145336638960553	4.3685081618022656e-5	2.7340082748692327e-5	2.684252473274839e-4	2.1698014692447855e-4	7.07185870161461e-4	2.4076982684852414e-4	1.3475171495579997e-5	4.4151519953919877e-4	1.753297001898714e-4	2.974551308834413e-4	2.79217960809712e-5	4.8138713314158164e-4	0.01483091257196791	0.0036531115425191725	0.004877904054498671	0.008871309973411973	1.5815067222377642e-4	4.5953864469616424e-4	2.3332787589487914e-4	5.614346969835019e-4	5.335244652707137e-4	3.834623708062653e-4	3.5477198441733967e-4	5.534478592681485e-4	1.1101505023840445e-4	2.7466268503927355e-5	2.2491647741719201e-4	8.111918462133766e-5	3.461918937693014e-4	1.514275986269425e-4	1.7583552667866634e-4	1.3506968850486142e-4	8.132821652154945e-5	3.71340344960536e-5	4.179447767807207e-5	3.3486131424784925e-4	0.006283905143254522	0.002053422684342249	3.8434125495912414e-4	0.0032500971661374796	1.155660844441354e-4	2.92257887427793e-4	9.18097871402186e-5	2.150730700652397e-4	3.425633723177167e-5	1.957696646305781e-4	1.9007998335537434e-5	5.972292228818048e-4	9.335774568512978e-5	4.827819969115065e-5	1.1061232317597653e-4	8.750108985999632e-5	0.016015227837125723	0.006822738526157732	0.0016711131779106859	0.012544458670169406	0.04391393794494867	0.0017958026176415041	0.0018422860077277603	0.07405539541124548	0.41079592439220364	0.08054070934764815	0.046667976440824745	0.22279491200387394	9.196447014234517e-5	2.9497480236295784e-5	7.365679217217352e-5	2.8283813860699084e-4	1.2541939977142043e-4	4.641286443441118e-4	1.9185515901298412e-4	5.777830050403556e-4	8.517962536090509e-5	2.2661138194149526e-5	2.028997277271944e-4	4.445344916126787e-5
25	1.0793518530485376e-5	0.8263032569816972	0	0	0	0.005484206010102615	0	0	2.7561920304167674e-5	2.1745188239392232e-4	0.16746565363157814	2.032590966688758e-6	0	0	0	1.3835538922029475e-5	0	1.571282722475543e-5	0	0	0	4.594950982801175e-4	6.22715985884631e-4	6.234138975038021e-4	8.935868451035394e-5	4.1213927624551334e-4	8.501916555344471e-4	3.7732537568738514e-4	1.8670583049333806e-4	0.0011522541800627803	0.006432671086559341	0.002418352105033001	0.0028125377385691632	0.0027974899065434265	2.1743941828389525e-4	2.771764171713396e-4	4.6574832528389453e-4	3.0968062442907545e-4	0.001172439798976042	3.812103954893086e-4	5.308220078936e-4	0.0012810048305744173	9.50140850949622e-5	4.06132488638887e-5	2.399067165825111e-4	2.169489855115108e-4	8.532150933075049e-4	3.7471752146156636e-4	4.779921449657757e-5	5.628348853554182e-4	9.167197562622978e-4	3.8613808076525034e-4	6.860352973848221e-5	0.0013291198474146939	0.013475450734500525	0.0036930879356750156	0.004262949718196787	0.00797330405590452	1.7810930397850518e-4	4.317852806050935e-4	2.4626559275619175e-4	4.852124571419205e-4	4.6448997807903503e-4	3.3612923739576294e-4	3.1391744038598737e-4	4.886825749349738e-4	9.873663647751311e-5	5.024013071975374e-5	2.0500481740339636e-4	1.452130963936851e-4	3.189746363384789e-4	2.4214087492031814e-4	1.6408461865670068e-4	1.9875778442215243e-4	2.6645614452046947e-4	1.493954427121937e-4	4.8022777660325867e-5	6.706539687594558e-4	0.005801853660879126	0.0022336573156027362	8.000951842902658e-4	0.0030932000175640166	1.1994996015725874e-4	2.867844782244818e-4	1.0473738243435602e-4	2.0738656759357058e-4	1.820702724249587e-4	2.468412854962653e-4	1.1190505942811291e-4	6.407721023371941e-4	8.354430479265358e-5	5.5395043232096906e-5	1.037835060549851e-4	8.810195139755724e-5	0.02057294840250235	0.00831197365271654	0.001754782999918074	0.013378466573255058	0.07770394241106492	0.01072039618235028	0.0029414392916654675	0.11056870713386449	0.36676921496979087	0.07191159143835617	0.041012878971631264	0.19417399034857422	1.4344782970845176e-4	1.445435971321498e-4	1.0334150668484772e-4	2.830083395658856e-4	2.2843210088856704e-4	4.255484644552661e-4	1.7889443483680347e-4	5.274234465535037e-4	1.549848569695441e-4	5.8981824631923134e-5	1.8025523692217303e-4	1.4135414579798615e-4
26	1.4394693079839814e-7	0.9562342542489586	0	0	0	9.888088630180913e-4	0	0	1.8512605813105798e-7	3.053692585046023e-6	0.042730701207735415	0	0	5.8539382649627043e-8	0	1.2588259310062619e-7	0	0	8.119090379486209e-8	0	0	4.258730183428313e-5	6.675358783135973e-4	6.202345932875606e-4	9.664979016613793e-5	3.4629650441314765e-4	4.1326953421656683e-4	2.9740505757654915e-4	2.106942660238127e-4	7.493050565228476e-4	0.007181970979482482	0.0026308620203269965	0.0031912424923159917	0.0031863285246054914	5.458054223769195e-5	1.543676297109997e-4	5.151622773701812e-4	1.8797326502510584e-4	0.0012704442718461581	4.1364842064880536e-4	5.6330238847799e-4	0.0014355584767853213	4.897221183571884e-5	2.8665779936509288e-5	2.6418386200278195e-4	2.1680277477239372e-4	7.220671616278251e-4	2.544699785077775e-4	1.700939065463885e-5	4.5311142845083966e-4	2.5456769397549277e-4	3.0678659502234344e-4	3.125547218758406e-5	5.721455539110666e-4	0.014595636659811305	0.003508677526021385	0.0047882397475630415	0.008670348489808317	1.6024657391545014e-4	4.5488805457106617e-4	2.3363514969561468e-4	5.515421275436511e-4	5.255144506418319e-4	3.77808161840401e-4	3.494913560936317e-4	5.408406189053412e-4	1.0964707751597628e-4	2.848451650580377e-5	2.2143061863079579e-4	8.567211023072598e-5	3.429341015596163e-4	1.607006708713392e-4	1.7481106370530446e-4	1.4146131386059803e-4	1.0085287726841136e-4	4.826906761112093e-5	4.244859691609284e-5	3.7120560912434254e-4	0.006238647275490161	0.002039129237024331	4.2764223974173774e-4	0.0032119077344560988	1.1601743772297203e-4	2.919502448825123e-4	9.22071401100026e-5	2.128204089549625e-4	4.971608300927126e-5	2.009544227392516e-4	2.8038751489973536e-5	5.905522086389395e-4	9.229881175837337e-5	4.901547197253961e-5	1.0739440425822563e-4	8.611886181516593e-5	0.01652453752908771	0.006989092661116614	0.0016822192951377133	0.012649770485534914	0.04758677096419163	0.0027494204552503346	0.0019618661516202477	0.07806431527793758	0.40654947872398145	0.07931674300273468	0.04599123550613462	0.21995496072306142	9.576820698649172e-5	3.9334715004035e-5	7.531324390768957e-5	2.7602355487887594e-4	1.3325329422587243e-4	4.5761703370260506e-4	1.8767444832624031e-4	5.697706151966995e-4	9.232373063190546e-5	2.488861823153012e-5	1.9893582078240392e-4	5.261879104140391e-5
27	2.174153247916433e-6	0.9135588870788343	0	0	0	0.009392479329633023	0	0	3.260268069912805e-6	1.2211207917477837e-4	0.07658244899058107	0	0	4.875572901703097e-7	0	3.280452301313845e-6	0	3.154490680631233e-6	0	0	0	3.3171560018699245e-4	6.531828996866048e-4	6.201443819240788e-4	9.427789365238548e-5	3.645865393290682e-4	5.299292444745481e-4	3.171081737960564e-4	2.034065075854483e-4	8.549003774128641e-4	0.006936210346119065	0.002710615660187069	0.0030683356571768166	0.0030946864148352995	1.0730598906013035e-4	1.932661434100017e-4	5.054667056798854e-4	2.4669249749565374e-4	0.0012378070503378483	4.0401447693843933e-4	5.568763456698019e-4	0.00139048761762233	6.215246636616442e-5	3.2138516048526444e-5	2.6314134075733055e-4	2.1684464067992312e-4	7.612746496789747e-4	2.8991023144324634e-4	2.576838840424479e-5	4.890778529312418e-4	4.347807880177491e-4	3.2913302829704175e-4	4.6180096632945876e-5	7.774299419238717e-4	0.01473593103052693	0.0042762419943642785	0.004761881119123383	0.008991570033734	1.649054839800865e-4	4.564953533363442e-4	2.4187529128827468e-4	5.422294589795539e-4	5.120870143508465e-4	3.6934837090587614e-4	3.4433525601492115e-4	5.549011839766224e-4	1.0664643563018173e-4	4.1025893051945824e-5	2.2309579269300057e-4	1.1225856247071208e-4	3.375442189340766e-4	1.842088983423581e-4	1.7072962280588122e-4	1.582050592394866e-4	1.467610926863093e-4	7.964926635818114e-5	4.393654349442942e-5	4.504811726405959e-4	0.006082740178982951	0.0022422975468422536	5.309387886752616e-4	0.0032773597646093156	1.1690740519272007e-4	2.889756132753194e-4	1.0016771023919017e-4	2.1805567792523243e-4	8.7061324370677e-5	2.1394854679241456e-4	5.4422010580482096e-5	6.596398468776837e-4	8.978573277256811e-5	5.0718712322953584e-5	1.1845313744466482e-4	9.345262523993841e-5	0.017518149917949602	0.007314134479189995	0.0016913537768941526	0.012763622890915271	0.05548560400370262	0.004919765544784913	0.002218180831962836	0.08639492650676175	0.39352052938365373	0.0787986670846281	0.045001153021224816	0.2118828984923997	1.1665823806587724e-4	7.976430629056774e-5	9.024822435592801e-5	3.118201800339881e-4	1.7484965493165362e-4	4.599794993327025e-4	1.9857966615629373e-4	5.711655948464716e-4	1.1029908704469319e-4	4.194068983153128e-5	2.0098018695712086e-4	8.63270988715701e-5
28	3.5680163832705887e-6	0.6997145721866727	2.130439020066215e-6	0	0	0.0021674727238490477	0	0	2.580062448301608e-5	8.554953877937176e-5	0.2978140566701879	0	0	0	0	9.294002886070893e-6	0	1.0153342897374024e-5	0	0	0	1.674024548412808e-4	5.784893349924882e-4	6.277393991504938e-4	8.117851874005425e-5	4.80025431952619e-4	0.001308843070535241	4.631499636968261e-4	1.6014506247526573e-4	0.001577683664118139	0.005661159811687842	0.001982084542991332	0.0024244353132133393	0.002346861519520085	3.739547185272736e-4	3.972467496307739e-4	4.066244383069066e-4	4.0304067207788186e-4	0.001077157889728364	3.4314974547823286e-4	4.8916936663317e-4	0.001123678046721789	1.3952188379548808e-4	5.137795139557037e-5	2.0514670720586865e-4	2.1164442440108752e-4	9.862169862522318e-4	4.964427928886435e-4	7.796171894232437e-5	6.69101312706674e-4	0.001608129952527706	4.683120194969974e-4	1.0034870915739498e-4	0.0021205669388241343	0.011774442048217381	0.0030045887029023174	0.00357269127057606	0.006635599874072959	1.940892943227817e-4	3.952316831816614e-4	2.496900052328353e-4	4.0652102787424726e-4	3.974914006902907e-4	2.8935017650784134e-4	2.717750760366198e-4	4.0267836258240356e-4	8.494801114926616e-5	6.22505125618347e-5	1.7681806781910791e-4	1.9000346850999545e-4	2.879389033375337e-4	3.202597339901927e-4	1.5385187474001506e-4	2.5204452357571787e-4	4.345314182129606e-4	2.4710136758546777e-4	5.308012405517211e-5	9.860540412074366e-4	0.005356948255761437	0.0022103812190639085	0.0011718987509425024	0.0028327166566098757	1.2223715940216115e-4	2.815309501854989e-4	1.100101322103721e-4	1.9085363430538466e-4	3.179682581146888e-4	2.8979378925283756e-4	1.9035373475191763e-4	6.258773420564531e-4	7.291852849196031e-5	6.107098529142982e-5	8.450162545582077e-5	7.952211434152116e-5	0.024932753980140193	0.009736821255311152	0.0018428111707647257	0.014233308509124317	0.10951706349849935	0.01904184399525744	0.003976090649782374	0.145144401878191	0.32802075008024284	0.06248780291132396	0.03543194424090477	0.1685881550205549	1.8014955307134496e-4	2.3764729656093272e-4	0.00012247211171843479	2.52198132430048e-4	3.10002739893198e-4	3.745298259675895e-4	1.5118040560998492e-4	4.686628887436388e-4	2.1459952501782283e-4	8.324646494052798e-5	1.483909964871647e-4	2.2097010301168728e-4
29	1.056420254939068e-5	0.8733010170679764	0	0	0	0.006754330463153587	0	0	4.4132699978067944e-5	1.0240624417201308e-4	0.11950099970047787	1.3135093943391092e-6	0	0	0	3.3564176570880272e-6	0	0	1.114860917790464e-6	0	0	2.807648337234981e-4	6.39151940110252e-4	6.21864842936977e-4	9.18652264343726e-5	3.873164225119381e-4	6.813800375644673e-4	3.4580077951278093e-4	1.9519367706799347e-4	9.957495758753621e-4	0.006696620984673651	0.002545726886079792	0.002948730925737381	0.0029472771210736154	1.576781263291999e-4	2.3193098406696676e-4	4.85715998771626e-4	2.727993605924558e-4	0.0012077963263020953	3.9265042363826106e-4	5.435488237773862e-4	0.0013393768531763399	7.711042135057041e-5	3.601701253816409e-5	2.5105259674159427e-4	2.164475408890901e-4	8.044699888411433e-4	3.2958854010545755e-4	3.590095694134188e-5	5.236947772575866e-4	6.623347583934693e-4	3.559914304159149e-4	5.590027814544684e-5	0.0010380146487193422	0.014084788876206449	0.003905541061421526	0.004512192031609175	0.008445870872964981	1.7065057108646875e-4	4.433159692875457e-4	2.4266150468669584e-4	5.144185828995114e-4	4.89327712107109e-4	3.5341891981952587e-4	3.295623796651084e-4	5.205949031221629e-4	1.025703321589673e-4	4.414574761482918e-5	2.1327116973514828e-4	1.2631386826689135e-4	3.27976544479737e-4	2.107027626817544e-4	1.6772067492559162e-4	1.7676850760398564e-4	2.0250470128260585e-4	1.1156104458179126e-4	4.5735864363403716e-5	5.547279834187496e-4	0.005948536115398597	0.0022104150455496104	6.568738371027761e-4	0.003174379415623018	1.180096768748825e-4	2.878366268204471e-4	1.0134627170125889e-4	2.1170598625708598e-4	1.3192473652140697e-4	2.2905872324116008e-4	8.04818321616596e-5	6.441253987461589e-4	8.656799457091988e-5	5.282430060536365e-5	1.0985778138006166e-4	8.975101432497637e-5	0.018975368027542218	0.007790181535153825	0.0017226305408376858	0.013073796921751589	0.06601309848210322	0.007658210323714357	0.002560798606713101	0.09787344944919998	0.3811787517508381	0.07537502779505464	0.043088696341918885	0.203659499331465	1.277228583617892e-4	1.0846466028175169e-4	9.528486599618175e-5	2.9451806557368907e-4	1.9850794053773518e-4	4.419567369146378e-4	1.8744130774634604e-4	5.494253743153534e-4	1.3064158123842008e-4	4.8993437627403096e-5	1.8972345615093794e-4	1.1307499515547323e-4
30	3.4154042520906657e-6	0.8031097348899612	0	0	0	0.005416071259815885	0	0	5.4318846486545454e-5	2.464456116924409e-4	0.19090368010606132	0	0	0	0	1.3521690303628969e-5	0	1.0769958011038361e-5	2.6715653844696584e-6	0	0	2.393706680313133e-4	6.147137426264338e-4	6.242552257605639e-4	8.75676099895098e-5	4.2465304613630906e-4	9.326134285113896e-4	3.9266814311978267e-4	1.8102184610225332e-4	0.0012285798293774504	0.006280720679492434	0.0023454526846646917	0.0027375263239729684	0.002716880042348902	2.44827783807426e-4	2.985084621971803e-4	4.542933016772922e-4	3.2668037234614587e-4	0.001155046054803088	3.7294228082024355e-4	5.219897940334276e-4	0.0012527376918802231	1.021023871873725e-4	4.222343092271682e-5	2.3299436175942102e-4	2.1464543204905692e-4	8.777107885980308e-4	3.969713286451664e-4	5.296480777718369e-5	5.827535101608423e-4	0.0010411045494503849	4.0104885794895205e-4	7.41159966504067e-5	0.0014714742512494895	0.013192623609025582	0.003617491541442846	0.004145106685788247	0.0077685244017400325	1.800438913762596e-4	4.24662733348909e-4	2.4581161112361387e-4	4.7179532276548156e-4	4.5273293902746577e-4	3.2801280878110603e-4	3.0670992094246027e-4	4.754118134989287e-4	9.549027988991915e-5	5.184842742200075e-5	1.992215243575116e-4	1.5290785333799012e-4	3.120653894398453e-4	2.5496347685403367e-4	1.6214246362318544e-4	2.0722446249171189e-4	2.9542767971367745e-4	1.6608640220792993e-4	4.866519092634231e-5	7.272566332851749e-4	0.005711949755596755	0.002236073033943329	8.646950509376171e-4	0.0030529216160139505	1.1970227494104918e-4	2.8517356536608186e-4	1.0513535210840659e-4	2.037783576813668e-4	2.0675614872366153e-4	2.537415015350068e-4	1.2505413187344398e-4	6.410924080908792e-4	8.104619735737732e-5	5.6132997911143215e-5	1.0067726907784914e-4	8.612835068897608e-5	0.021351946640210652	0.008566890132092168	0.0017698315313943117	0.013535781614671926	0.0834083282120203	0.012217258541430564	0.003126625142373737	0.116757325840534	0.3596714720107035	0.0703277556395586	0.0400443860324499	0.18951755216022614	1.492356386096675e-4	1.610139413346891e-4	1.0669337831099069e-4	2.800814782817004e-4	2.443136538904014e-4	4.1586275621339325e-4	1.7398360286029262e-4	5.181236367989196e-4	1.643488301338832e-4	6.337880059013958e-5	1.7364158929181469e-4	1.580960716788294e-4
31	7.824860662078115e-6	0.8856466954426612	0	0	0	0.0023384017791369927	0	0	3.9704099897801595e-6	1.299980935742149e-4	0.11172731033472641	0	0	1.5641656270823984e-6	0	8.720614556037161e-6	0	4.738095259786931e-6	0	0	0	1.3077620380647786e-4	6.432114294944398e-4	6.222480226723161e-4	9.24658004140193e-5	3.8257315242217464e-4	6.553053452838805e-4	3.4196796479667554e-4	1.9702107755138792e-4	9.728937704256757e-4	0.0067679462398011914	0.002487244313105697	0.002983173265726978	0.002967882156401291	1.424720419862935e-4	2.2102039102255136e-4	4.8657762888686926e-4	2.501951545733361e-4	0.0012174500276404738	3.9488079210270354e-4	5.440461281872877e-4	0.0013507886630966647	7.37390856610742e-5	3.4918028514470665e-5	2.491818860427588e-4	2.1566119006889063e-4	7.941249445517823e-4	3.206093578366008e-4	3.373185244566396e-5	5.125811594861479e-4	6.207636095061934e-4	3.5059531284921115e-4	5.080652115464899e-5	9.909390373501977e-4	0.013899774853773273	0.0034922156504267874	0.0044780452855128165	0.008201977311458686	1.6958479565162927e-4	4.4017839140511324e-4	2.3896980150711408e-4	5.135530714421558e-4	4.913544595638412e-4	3.54369436342542e-4	3.291678892780857e-4	5.07632335049258e-4	1.0307542677519353e-4	3.8777484848182685e-5	2.1054469135039212e-4	1.157403177753945e-4	3.2854555682600975e-4	2.044682807020671e-4	1.6898152322830447e-4	1.7188116193082718e-4	1.9146990549843827e-4	1.0283948126795207e-4	4.5359753171235026e-5	5.371897137425255e-4	0.005998362327238814	0.0021184412317631247	6.314043088714292e-4	0.0031293571234998663	1.1781878763132278e-4	2.889983820968535e-4	9.787028527380383e-5	2.080533025835175e-4	1.2268052672730897e-4	2.2543574785955527e-4	7.295084359925623e-5	6.085744845422045e-4	8.711676985604944e-5	5.231882523246481e-5	1.031324913224057e-4	8.547726055249642e-5	0.018781792298567638	0.007726876114570731	0.0017239944499067145	0.013063774500573248	0.06429352963758936	0.007157442629424809	0.002505180405548294	0.09612905304408806	0.3849355141855103	0.07498565424234642	0.043181528789686494	0.20588562674304084	1.2004539552240647e-4	9.491720590144367e-5	8.926262961177937e-5	2.745581942878499e-4	1.8343976745692752e-4	4.370613885858002e-4	1.8002301007856238e-4	5.442993256117156e-4	1.2580308041088844e-4	4.192057374198358e-5	1.8654259700208022e-4	9.945515826971954e-5
32	1.1331299589555252e-6	0.885449045139898	0	0	0	0.005533631736249656	0	0	7.5593717052364714e-6	1.9578735822891157e-4	0.10856106463242654	0	0	9.75461725963515e-7	0	4.409052231094172e-6	0	3.241299826262859e-6	0	0	0	2.4315281774935695e-4	6.43179773163155e-4	6.216392011947216e-4	9.25341358625684e-5	3.810738731327148e-4	0.00064330812913690005	3.389930059015049e-4	1.9745245783460273e-4	9.60873576447698e-4	0.006770256585317316	0.0025625675004871443	0.002983328751102988	0.002987395223818906	1.4255755442440466e-4	2.205823449891612e-4	4.897666948022494e-4	2.592710387706923e-4	0.00121690144843026	3.9568357560722836e-4	5.462167711954956e-4	0.001353035870767929	7.30868183966186e-5	3.483358625978789e-5	2.5259181075500207e-4	2.1609716166521488e-4	7.923659035791019e-4	3.188041653629991e-4	3.3264689402502925e-5	5.127274528502618e-4	6.04177878771675e-4	3.489225749009553e-4	5.2227530628927774e-5	9.716207907470682e-4	0.014135594710428705	0.003826536926556376	0.0045452198244578645	0.008458424670471823	1.6924407132724785e-4	4.446485222555027e-4	2.411945340601531e-4	5.191874645842961e-4	4.942496612597751e-4	3.5666733733876106e-4	3.320558449049279e-4	5.218807159814495e-4	1.0353044848908413e-4	4.152533157895339e-5	2.1412413106394388e-4	1.1952726251207254e-4	3.299674064277541e-4	2.0343878461896037e-4	1.6873343329473845e-4	1.7135544174094985e-4	1.8800303031371943e-4	1.0235354384703079e-4	4.526961235571075e-5	5.286445020385516e-4	0.005994571562334257	0.0021885099725592475	6.234594878810023e-4	0.0031797406032321	1.1778145430074588e-4	2.885292734882579e-4	9.98559564136363e-5	2.1150532193476586e-4	1.1996799075354963e-4	2.2485643399220172e-4	7.287510250247897e-5	6.332230718122775e-4	8.740346341061093e-5	5.2227863499384646e-5	1.0892677906945696e-4	8.87878413013016e-5	0.01862957123754465	0.007677195793119586	0.0017172255269999352	0.01300746045640477	0.06339950371332725	0.006958407283227632	0.0024758869479268295	0.09507247188356464	0.3848874552705727	0.07586468683742716	0.04347218636874184	0.2060322863150161	1.22770504096845e-4	9.795859918033908e-5	9.204358591589196e-5	2.899667180609904e-4	1.8821913111567192e-4	4.4336861767597485e-4	1.8659082858012692e-4	5.512831305417836e-4	1.250218474095349e-4	4.4866754351668154e-5	1.9063006144123674e-4	1.0200531722816412e-4
