time	signature_1	signature_2	signature_3	signature_4	signature_5	signature_6	signature_7	signature_8	signature_9	signature_10	signature_11	signature_12	signature_13	signature_14	signature_15	signature_16	signature_17	signature_18	signature_19	signature_20	signature_21	signature_22	signature_23	signature_24	signature_25	signature_26	signature_27	signature_28	signature_29	signature_30	CA_A.A	CA_A.C	CA_A.G	CA_A.T	CG_A.A	CG_A.C	CG_A.G	CG_A.T	CT_A.A	CT_A.C	CT_A.G	CT_A.T	TA_A.A	TA_A.C	TA_A.G	TA_A.T	TC_A.A	TC_A.C	TC_A.G	TC_A.T	TG_A.A	TG_A.C	TG_A.G	TG_A.T	CA_C.A	CA_C.C	CA_C.G	CA_C.T	CG_C.A	CG_C.C	CG_C.G	CG_C.T	CT_C.A	CT_C.C	CT_C.G	CT_C.T	TA_C.A	TA_C.C	TA_C.G	TA_C.T	TC_C.A	TC_C.C	TC_C.G	TC_C.T	TG_C.A	TG_C.C	TG_C.G	TG_C.T	CA_G.A	CA_G.C	CA_G.G	CA_G.T	CG_G.A	CG_G.C	CG_G.G	CG_G.T	CT_G.A	CT_G.C	CT_G.G	CT_G.T	TA_G.A	TA_G.C	TA_G.G	TA_G.T	TC_G.A	TC_G.C	TC_G.G	TC_G.T	TG_G.A	TG_G.C	TG_G.G	TG_G.T	CA_T.A	CA_T.C	CA_T.G	CA_T.T	CG_T.A	CG_T.C	CG_T.G	CG_T.T	CT_T.A	CT_T.C	CT_T.G	CT_T.T	TA_T.A	TA_T.C	TA_T.G	TA_T.T	TC_T.A	TC_T.C	TC_T.G	TC_T.T	TG_T.A	TG_T.C	TG_T.G	TG_T.T
135	0.09783934953599488	0	0	0.08062097200040774	0	0	0	0.10903315093299622	0	0	0	0	0	0.08723871613176058	0	0.11628308292533683	0.15361551801680523	0	0.094141618153484	0.08337024477112812	0	0	0	0	0	0.08090582449288079	0	0.09695152303920561	0	0	0.011600508554114364	0.009648425178534833	0.0022662353727159234	0.011371940789239896	0.0034234170517745822	0.0021866663957665587	4.01503472392351e-4	0.0037090300863334086	0.0172119554385519	0.011752369388697356	0.03375769207305406	0.013599551499625467	0.003879434945615692	0.00513607639734007	0.004416494269679873	0.006858691572273325	0.020365290598512338	0.010308496127707782	0.018315886566609856	0.015648654062855958	0.0019837934077811276	0.0035892186503820337	0.003200125708585181	0.01549879594511463	0.01323317304084015	0.01546145295485621	0.0025842970783117756	0.03035543220138433	0.002588227070024918	0.002625361632874674	9.907527824527718e-4	0.0031202268449532456	0.016511986919884685	0.015978266524115776	0.022764947448593822	0.023712913265298327	0.003609486309614188	0.009468127287068832	0.008243128770880903	0.01169199442516844	0.011219881717472797	0.018870927735844346	0.022829397833620545	0.02483129138559821	0.001270632201083402	0.00912575014680145	0.00778113762409779	0.056217888972188775	0.009408991868543558	0.008556479036814706	0.0030087912213739884	0.01448358762738873	0.0020211556705127293	0.002031390666195564	5.522134085997759e-4	0.0020614509793860777	0.019380121647068028	0.022049843041131216	0.0264075518250462	0.02367780259656175	0.002354622552954161	0.0034590828038333914	0.003852178987185756	0.004615185312176384	0.013630821344651534	0.009474517657345144	0.011779051456503578	0.01140500333523198	1.2529638525492247e-4	0.0024445453685593434	0.002965291284123271	0.015517861279080102	0.009378573249969902	0.011909995837361433	0.002319181542651552	0.018008117683242616	0.001971746854957905	0.002716095778541392	2.8464902089223536e-4	0.005619750073570223	0.012357698333410504	0.014465563137239141	0.015669457035083836	0.015082115054632354	0.004171982954932556	0.005340997157637286	0.0032297547427750746	0.00809092674493929	0.009089632993689296	0.0124867996577692	0.010005507400247462	0.009588318158688313	0.0023503314316490184	0.00617930106494684	0.003868513336666085	0.0353352176736533
136	0.10132085150081187	0	0	0	0.0896451937696726	0	0.11575773017777588	0.09183355499621616	0	0.1793714724164083	0	0.0811266523055725	0	0	0	0.08825954104130165	0	0.10455886342981129	0	0.07623312389900949	0	0	0	0	0.07189301646342026	0	0	0	0	0	0.014138882729517693	0.008073677931042049	0.0013100875863736904	0.010006171067836358	0.0035502268781775893	0.002233867626833628	5.945754254389702e-4	0.003763992535974521	0.013194217843837227	0.009971450404990546	0.02833169453913133	0.009875324076576418	0.005564292053462306	0.004219667578298333	0.004723054036219311	0.00783276225529721	0.019833428101574103	0.009919753090353275	0.018008037783038888	0.014825028387314105	0.0018352640070134717	0.0017846440486131274	0.003131746885700483	0.0043800751553875325	0.019314999905745416	0.011055536895350973	0.0038344507845330536	0.021422556130274974	0.002499144450239332	0.0027097683286611794	0.0012868765416361413	0.003196328517959564	0.01982056430587675	0.019926495495891598	0.022386819154027415	0.02128872314223245	0.0042277297806440775	0.006129908882431825	0.009311224197918574	0.008324788416066473	0.00800248082193659	0.010417895257094578	0.015222790557123576	0.010858823500969976	9.62187769718377e-4	0.003318143735476192	0.005707851915627724	0.008350114569211	0.020223564854883514	0.006952626340937334	0.0021704378669759757	0.014943713972707629	0.0017708837467175107	0.0018371212671740625	2.150584189587281e-4	0.0019445686257517636	0.011974416631174626	0.01599731299857053	0.020221423663478975	0.015350803287946649	0.004620337168556863	0.00269817339427412	0.005207781589729727	0.005009196226312852	0.011867396122859928	0.0076117008121377476	0.011529103023890645	0.012596662896835415	7.847235941353193e-4	9.87583907185874e-4	0.003577291353123256	0.0029388466318201172	0.0210496907377429	0.013457619409758332	0.003484089817476831	0.0789459160287388	0.0023624468723442774	0.003236994992203569	4.923605893838274e-4	0.004805110446380718	0.023502272712887802	0.0452745507907179	0.06315579131791517	0.024991592829791416	0.006238915521083668	0.00465016479817255	0.0034417760643213812	0.007926110812158	0.01134157541063908	0.010704609497502687	0.009892982102685462	0.011485841092073687	0.0025727249163888036	0.0038275813812006327	0.003130579369408226	0.016319849008334213
137	0	0	0.06517038247493313	0	0.05756563484703463	0	0	0	0.05964547940576211	0.057288549441561906	0	0.05818811439815087	0.3843189435554466	0	0	0.08578409972034759	0	0	0	0	0	0.11293722042791764	0	0	0.05641790968368887	0.0626836660451566	0	0	0	0	0.005874852079548713	0.004257265692003886	7.152831547779664e-4	0.0042924621598986225	0.005186626525370584	0.0022017818405718217	5.033266837898932e-4	0.005067679657667949	0.0073136309743460646	0.004392875132975985	0.0059654700226369605	0.004925452582770053	0.010329826000954228	0.005203295632494855	0.01063671445685305	0.006567288212220039	0.02015659490667974	0.008073991535200704	0.014451083264512667	0.01376527346957336	0.0035046001558677138	0.0012299976790395707	0.002548076014879167	0.0036306849619651945	0.006932770851281682	0.00477479479373977	9.99355569462194e-4	0.007073241892238475	0.00469393045991408	0.002759447660264053	8.752047225704203e-4	0.0059457132958038155	0.009288644640262664	0.005433576897962679	0.004521833974931998	0.007917706173452978	0.013304441619033089	0.010370080201735101	0.030858997289847527	0.012388207722741872	0.008704932762860407	0.008516456874936755	0.010722776944632433	0.009843610894198543	0.0018916762184491983	0.0026387152531352548	0.004392857756527249	0.008540788931037784	0.004328121693270806	0.004028155215314781	7.426986866082787e-4	0.004080346400505209	0.0023346547873554784	0.0020272002421430424	2.643880389921007e-4	0.003381901815773918	0.006880633679742693	0.007022627708458125	0.00672702687276123	0.007365307954778381	0.009503309471532348	0.0031714177920585942	0.009614942730193884	0.00410021322729119	0.015023636060429486	0.007513404961494418	0.009696546322583955	0.011143659154985329	0.0011155993408426346	9.505423458601027e-4	0.0026504535897128347	0.0031578170810059253	0.026035386580733184	0.012116981228171014	0.0019002554157994305	0.03247617464896659	0.11050644206731464	0.027608189947692867	0.004063434150011895	0.13271584448003634	0.04931342375135257	0.012496989215298718	0.017416309171385737	0.01845126964207105	0.009372984533019393	0.006402647266467461	0.01098853748134776	0.007392676899009388	0.011165531296665606	0.00933242704683956	0.007049494958187669	0.010239222472622845	0.005142301323198868	0.0027495906571354312	0.003114243157135483	0.010941141237915732
138	0	0	0	0	0	0	0.09173799289093443	0.042236692390935644	0	0.1890862174971771	0.15000061402889475	0	0.06568864055109709	0	0	0.045377012715958794	0	0.08004985848840104	0.07660415209488185	0	0	0	0.14059061758068606	0	0	0	0	0.11862820176103328	0	0	0.007597073854368548	0.0038748919718826886	4.8718372611300043e-4	0.00586298506885603	0.0016143082010625467	8.304801086459288e-4	2.3528142266947635e-4	0.0020384444330345483	0.010270781542035801	0.032962951157610325	0.009906222083642845	0.01955394618381442	0.0015772345220821417	0.001922341779265482	0.0021005986877246675	0.003198781463578876	0.006677450547475039	0.003786725138938399	0.0047151896174168735	0.006189815994159617	0.0013327425275253195	0.003058815680161919	0.0019987034774966877	0.013478129960382647	0.011100608577682611	0.005101006118108586	0.001989639204697553	0.00890959490868611	9.128774608449499e-4	0.0011742380890076766	7.966118595167611e-4	0.001734664977404736	0.026366037445710606	0.06587839921383701	0.01194696125554107	0.053588406042523254	0.0015820910072073726	0.004594852828492396	0.0031857904619148453	0.0037358562313797063	0.0040662024014845935	0.007752827113027227	0.006454126447184213	0.003699412272463177	0.0016709494265137977	0.005194489505984453	0.004254548314606994	0.0192511461097687	0.012648945113540574	0.003376042555936632	0.001006656642187373	0.00944768456295742	6.234674940910952e-4	5.139503705046598e-4	6.23939822069063e-5	7.563755101104014e-4	0.01574427599211524	0.04788089600429462	0.012391204904132678	0.03551163138117868	9.486834662559419e-4	0.0011181179804953555	0.0012375585637737826	0.002018087147890309	0.00322995426686971	0.004188582716668674	0.004165638672881923	0.005808760791599905	1.4976703675548386e-4	5.517528617678384e-4	0.0024023972173420768	0.0052596111602385065	0.018301608377539066	0.009096940155371122	0.0023888508959536404	0.07239075526892058	0.01911931115545274	0.005720342724591621	8.206516868298304e-4	0.024225323466302996	0.03063405405939938	0.06611208925736434	0.05381027205310746	0.039337417114555136	0.0018845564838732363	0.0030269775554147066	0.0017248498335936293	0.0054829474865633766	0.003783505193335334	0.007358517471566291	0.0047860374855947865	0.005842056135944468	0.002725445794116802	0.00623707938098021	0.002715707386011582	0.04121985075909203
139	0	0.07757278571167364	0.0031952331188134326	0	0	0	0.005301333475817351	0.0019080672139912959	0	0	0	0	0.9011284921212445	0	0	0.001580066640889689	0	0.002230959893741264	0.0017108111499053804	0	0	0	0	0.002605014893622056	0	0	0	0	0.0027672357803013316	0	9.224148313578081e-4	0.0010134823693927265	1.6589653710223366e-4	0.0011144306448215883	0.003592861275574252	9.419799182789916e-4	5.916198885912567e-5	0.0036715585442266313	0.002101182152710154	4.787252859924305e-4	7.747273403194663e-4	4.639062793046605e-4	0.0012028999501968076	0.001046378357039941	2.465194900819454e-4	0.0010189878561300148	8.56426128787652e-4	2.6668948513833144e-4	4.893375897038164e-4	6.167403974169861e-4	3.7766888363372793e-4	1.2264164449877804e-4	1.2739191244513255e-4	2.3689785385794192e-4	0.002270625667274222	0.0014118759775884377	3.7245888542235505e-4	0.0015514257841055313	0.0049254429235646695	9.666231279164182e-4	2.996166428326355e-4	0.005923343715095604	0.005077655314789055	0.0019229801599238907	7.820717627419808e-4	0.0020091193318337096	3.4499402411254437e-4	3.6143605960677283e-4	4.1244887508138967e-4	1.9762096209065532e-4	1.6093251630273556e-4	2.09395047041954e-4	1.817576088616747e-4	1.935235801917413e-4	3.690433805306079e-5	1.866221609994276e-4	1.4091739172221706e-4	5.147557850784207e-4	8.903430044360408e-4	0.0013011710124910467	3.0135665364900734e-4	0.0010651321149082282	0.0012886608502624493	7.847930648522099e-4	9.867741873720222e-5	0.002533106728574136	0.003379289953133191	0.0027428382832430957	0.003101888534216418	0.002148101076141528	1.9021782605152448e-4	3.0602953540783843e-4	2.0761064993919556e-4	0.00021653285629847431	0.0010403099464528186	5.853808910186004e-4	6.61617990224086e-4	8.295043792388873e-4	4.216907428391812e-5	1.1102902081028225e-4	1.390060361643058e-4	1.2977635923342064e-4	0.04500540089788993	0.016598560485928164	0.002314725212865804	0.018381104516767544	0.2555184965432536	0.05769780004532897	0.008730120246473981	0.30295599007723367	0.13604207902519916	0.02161040660707633	0.009847094975008006	0.04374083719367674	4.604371685646124e-4	8.09179770815264e-4	3.276355961373569e-4	3.2638228810042053e-4	8.497554557205241e-4	2.747889355589565e-4	1.2670192799527885e-4	0.00032204910582859473	5.350726867546964e-4	2.6423233147174907e-4	8.448979147549349e-5	0.00071866149560187735
140	0.049717670570428904	0.062149631545809374	0.02024560643019362	0	0	0	0	0.025416256315482617	0	0.0228343734662749	0	0	0.7389274471058092	0	0	0	0.026004724156531215	0.018025091265465802	0.01907358358496442	0	0	0	0	0	0.017605615559040014	0	0	0	0	0	0.0035765750642120643	0.0026728252618263364	2.9908655401056643e-4	0.003010397751717811	0.003927857105698395	0.0013403966124570731	2.2723849188815542e-4	0.004037397112967832	0.004947790733758087	0.0020810850804048996	0.011264583098560519	0.002628502098081379	0.002080584240733848	0.001699096293381216	0.0010595371877149887	0.002387384878935461	0.002688858678793564	0.0014447996069025366	0.0020764193333022663	0.0024811345409150136	6.492894226829067e-4	5.052788146213429e-4	7.825076977492121e-4	0.0016854632022368155	0.004992668117792478	0.003046833069489821	6.846315875386139e-4	0.0037912691592365106	0.004704723051138733	0.0013735187358898749	4.5437858047737983e-4	0.005632990640640093	0.006926800134934086	0.003952180914960903	0.006980679634272388	0.005556537183710239	0.0012912062785354478	0.0016921327494560574	0.0023183821463568814	0.0027244748972206855	0.0010574035272243065	0.002340464842879283	0.0018619932520112972	0.0038706662651954043	1.8856692576134682e-4	0.0010504831008538136	0.001269405928308332	0.008227977546692737	0.00414731579809192	0.002020549796138073	3.7036704929557947e-4	0.003320644451027142	0.0015276944109144477	0.0010442515491591805	1.2223417116598656e-4	0.0026672284332818056	0.005182028363166983	0.005223935292884017	0.009596993965695487	0.005031802679908447	0.001161266848905604	7.466822346141392e-4	0.0013951491232307212	0.0014666529002067563	0.0021607606116466555	0.0016608681064321075	0.0016652467541567188	0.002452933373473014	2.5604851866367715e-4	4.6823122798378495e-4	0.001114918488044842	0.002234194640461656	0.04039342513823285	0.015886129693896647	0.002416041864624836	0.02649298541505481	0.2101352631800049	0.04805237572076843	0.007272724956023742	0.2497759863652413	0.11268606473041787	0.01929371062821943	0.017368447039308177	0.038445011972495335	0.0016715855493497744	0.0014449935296690292	9.005023422944777e-4	0.0019678981920699034	0.00176932520159404	0.0015361716879058447	0.0011461220315009022	0.001762654905685153	8.479856875480627e-4	9.914240922208135e-4	8.601270035558816e-4	0.004300587149268715
141	0	0	0	0.08122004511560406	0	0	0	0.08177249118769228	0	0.21679160971986447	0	0	0.07169314134598706	0.07132161326866006	0	0	0	0.1338124781887547	0.06198959790676202	0	0	0.15936500462015132	0	0	0.0699413541927496	0	0	0	0.052092664453774466	0	0.018153070201624495	0.011466898506717251	0.003164431306244575	0.013835999190656083	0.0035503551482436784	0.001669589694148822	6.588960266682545e-4	0.0029459337505169645	0.008764531862829517	0.007275229326987113	0.01510939558681411	0.00822324960887876	0.011383024007258187	0.004586877630198066	0.014312502192652395	0.006811313297667536	0.008851754471189728	0.003937148539913482	0.006518615882858941	0.0067124157654041925	0.00114387897651443	0.0012669435240499716	0.0022646979377894585	0.0037905869524900377	0.02454558873055444	0.014318311220230867	0.004441189122098217	0.02771215195242297	0.002583011069110646	0.002523830423381246	0.0015192461290579806	0.0029491119528623566	0.009785301903184367	0.010619513853323928	0.012122689762756423	0.015053352963990376	0.017714331281098644	0.012989787193514108	0.043646150481548844	0.0165288530597319	0.002707771631376806	0.003854073164944573	0.004044970418622968	0.0036397979325539743	9.21132811355477e-4	0.0015299040830877256	0.004149832770835942	0.006272027820063895	0.028069412156067453	0.012791720217900919	0.004287434074579422	0.025017448920720175	0.001537197288370122	0.0013986542644161646	6.717973345326091e-4	0.0019192406543181	0.009368228134245484	0.013841018490784077	0.01979324837134461	0.015659756568223604	0.012893116376351049	0.003410614066674084	0.012850014389284287	0.005887368905330686	0.00555990844625341	0.004831338034745727	0.0051779375279437925	0.007315807085543594	6.48443726530148e-4	6.188276562501236e-4	0.003585658931085165	0.002442698400623084	0.028311936604974778	0.01930115469353686	0.004693198117175962	0.09873347689844679	0.02172382208278122	0.007215802425833663	0.001353937695682961	0.02700838431953738	0.015565018706014646	0.01271760610160221	0.0522168049875776	0.017908449646287974	0.010590862622162394	0.006748832373047384	0.013930353587005692	0.009008706406136647	0.004205687359200622	0.004950844525072537	0.0033607249893296927	0.005146471321191653	0.0018777228461177935	0.00293601435828626	0.0024851067914009877	0.015862919399335925
142	0.15657668315348267	0.15737567808175418	0	0	0.07088041811064458	0	0	0.061969842068137056	0	0	0	0	0.08553567198562946	0	0	0.10491021902698569	0	0	0.128229661312243	0	0	0	0.09921849795480124	0	0	0	0	0	0.06710986755265162	0.06819346075367048	0.01301086206083903	0.009985071097233381	0.0021919663394695563	0.007505129660317328	0.0038630565023889413	0.002037975204567968	6.675523360573705e-4	0.004210583915587724	0.019587482087742192	0.019765794409741428	0.0393298615900691	0.01453889910842007	0.0037026876620014594	0.003679573383236413	0.004370015795535129	0.005987493333510925	0.01610864764788247	0.005975235261895443	0.011361214375755978	0.012820866835430237	0.0018811059682810817	0.0011096172338911623	0.0024715263436871646	0.0026642980488682712	0.010508046319435086	0.008108238198992453	0.00203712074403936	0.00875527644418637	0.0022470202424771674	0.002136005578955561	9.753925574821909e-4	0.0029333569183212843	0.027040818546272175	0.0390275596665422	0.02442547522415929	0.041756288822019996	0.002994087319026428	0.004449248932543652	0.004504653294905304	0.004236394372729637	0.004451518435364784	0.005569992831143642	0.00584000244225472	0.006822119694659707	7.727362141972114e-4	0.002150510797551355	0.0027244744226704552	0.004514404853528852	0.010959849033086147	0.009630389568206943	0.0020041794035537664	0.008940844866510752	0.0019442368669701938	0.0018774679404457413	2.1868025022551168e-4	0.0018231279726412075	0.02221136398424506	0.03479060425564613	0.025541018906036328	0.03052514578181959	0.002219643019368709	0.0015955003566738226	0.002377430662678504	0.003288787374469388	0.00605149042882306	0.0045736964446349716	0.005382808842905398	0.007644696588699243	4.29254125420162e-4	5.659889166726319e-4	0.0021294646531877974	0.0022936933485041334	0.015085326019166307	0.010752121514895074	0.002808008156159481	0.015139140692775058	0.0312364299407077	0.007447091189934863	0.0013574339392116842	0.04337780117840008	0.09197025565057917	0.03474990091574523	0.024709425554112718	0.054013366997086226	0.004509773526621361	0.00369758057831479	0.0029893056873869285	0.0050493160748843495	0.006879419252486585	0.005292558290520319	0.005344594780940189	0.005506381707217374	0.0024677027539395913	0.0019962264490592093	0.0024203529229816795	0.004373863559177589
143	0.04581186444984672	0.048026125360906974	0	0	0	0.057352302862345855	0	0.03751356586518354	0	0.16260717630280605	0	0	0.41629031185647286	0.08264729116939491	0.05320261364663474	0	0	0.04811500129321635	0	0	0	0.048433747193192066	0	0	0	0	0	0	0	0	0.004851161948666212	0.0034943138734290446	4.125161156330758e-4	0.007247836394199832	0.0023014140728194626	9.192291864019515e-4	2.2559707607358777e-4	0.00249956770480862	0.008171726773538685	0.006215657764769251	0.022460063446230593	0.00604757486974883	0.003898835385272451	0.002392482718419645	0.004277579116294018	0.0035317705334779693	0.004254488821632274	0.0027224035407592663	0.003721046510890452	0.003141517087482529	4.920114206811243e-4	0.0011650104688654427	9.21557588202133e-4	0.0033730181500488537	0.008838218503392547	0.005779945274821061	0.0018464282485319897	0.02145864629112931	0.0026269844920636994	8.851320599705628e-4	4.674488880757246e-4	0.0034810941807455744	0.005673756805045044	0.005006787101760672	0.016215510157366927	0.005871777095071907	0.004950903168131706	0.004269039090555442	0.011659955554878754	0.00467837881081221	0.001290509870910435	0.002142454207100516	0.0034372695292705356	0.0018533255245016332	5.372190538316205e-4	0.0011743172846204464	0.0017765523634411828	0.004909560597604667	0.00823565627896395	0.004198952429904735	8.843316341633839e-4	0.014376634397108068	9.092375898841779e-4	8.236570834494118e-4	1.1650197666014208e-4	0.0017614633684356464	0.013859760094409729	0.02168192971540231	0.03714488449483936	0.01637164968321171	0.0030914332512021526	0.0015593324582737554	0.0031440148829208316	0.0020020414270546763	0.004821129255706222	0.006539360761235279	0.004068032580313504	0.0048896664369130274	1.1793135292584063e-4	7.611844335714573e-4	0.0013496361350266491	0.0024193530726483487	0.0323002571305181	0.01440803312590334	0.0026565658590557055	0.07182932800140095	0.1188335956050917	0.027391584835677104	0.004151590662987635	0.14135456010631806	0.0716907956971038	0.01871378137998346	0.047536659970861934	0.03304321509928455	0.0032512725723599497	0.0026385892167226747	0.003980740216113016	0.0031880000055854877	0.0024689625760883575	0.0036415616018612615	0.002784280430951021	0.0030712325203317466	0.0013067993419631227	0.0021592925008754598	9.75542198595884e-4	0.011926389827937759
144	0.030467008702171932	0.3390211441573455	0	0	0	0	0.17975954243700373	0	0	0.09063537345657621	0.06743415688450823	0	0.15279368841203753	0	0	0	0	0	0	0	0	0	0.032904280530522675	0	0	0	0.02864984836193554	0.03438395248501783	0	0.04395100457288083	9.816769186283608e-4	0.0010150709150158097	2.2096350892096295e-4	0.0014438643074762788	8.602535262874009e-4	4.182270409269045e-4	3.072610803079531e-4	0.0010325863720842853	0.00925797021923246	0.017911999386723335	0.009632196900387515	0.009261455690519515	0.004970994117027351	7.63174004564425e-4	8.849811222447854e-4	0.0018896390507949874	0.001681638096320414	0.0016640403597960166	0.001729020823838943	0.001603639578122006	6.036682192945682e-4	0.0011491992145577082	9.502295590778764e-4	0.004838378198149822	0.0014265129149944311	8.770838461991627e-4	3.119876286668565e-4	0.002449417108608921	0.0010271252370504128	3.9142734509128255e-4	3.803498087220179e-4	0.0012149692266796707	0.027734935728230888	0.0396993948922616	0.011809962157623973	0.03063497036134915	0.009971926040862274	0.0016373826309653728	0.00115933285586618	0.0012404398614863522	0.001404331456134514	0.0022949180782752166	0.002115148585593863	0.0017311865927248	7.824369516929033e-4	0.0018546501141016828	0.0016769238908810817	0.0066623858366016715	0.0013803709032727122	0.0014214954799672001	2.0270898033624457e-4	0.0017342667157339542	6.074131010241866e-4	6.382724144586409e-4	9.546583566851181e-5	7.000347938272361e-4	0.009547498319922305	0.02162323236130254	0.00830267992691281	0.01431946584399165	0.003431785513137326	4.4687077083718297e-4	5.643079377909968e-4	7.289078070282333e-4	0.0014595925851364636	0.002005397940250354	0.0015837190146166806	0.003885462786835646	1.809063756243884e-4	3.012374767790352e-4	9.6374676327688e-4	0.0018961117606825734	0.016789075292097836	0.0068952579907228225	0.001423150480266564	0.03607420284159878	0.055651475549224276	0.010202218514515306	0.002177238918207314	0.07353325042281708	0.18919774965042185	0.10095438227869916	0.058157093648024	0.11075801432496878	0.002316918814073887	0.0011593597551669273	5.523600256789161e-4	0.0020683664350522836	0.0014898989609868334	0.0030983045274604925	0.0021463402046274847	0.0024172903069005084	0.0013409627214928722	0.002327564906314419	0.0014067387142150357	0.01428050594548254
145	0.07376721339987503	0.13143637697727342	0.05462289409256268	0	0	0	0	0.05287840123680769	0	0	0	0.05389872088000767	0.3871241464523123	0	0	0.052218680498817886	0	0.08162206651663123	0.05233051059026596	0	0	0	0	0	0	0.06010098935544619	0	0	0	0	0.010253879444534191	0.005871021274956924	8.245674382329775e-4	0.00621134736719846	0.004303502919883405	0.0020756785205118	6.311550743720969e-4	0.004889558092422669	0.00884079385164272	0.004805359506478119	0.018534593027657014	0.006696211637139532	0.0032542868005815562	0.003505936831925764	0.002800404560572142	0.00416370296454865	0.013540816390958887	0.006123435829875494	0.010625547890935337	0.010640212412577621	0.0010684682102278526	6.857859862908634e-4	0.0017463974855330873	0.0016620066659222095	0.01355320378031965	0.007110000621168776	0.002140755746311248	0.008941207748154982	0.0038687198617826718	0.0023835437248571796	0.0010235974102863444	0.005490871937558753	0.011561279727382688	0.008704768955453607	0.012001419558271543	0.01361837455032807	0.0021136683464322535	0.003775182949733063	0.0032949689680233656	0.003799733012647298	0.006183618931784931	0.006832458519025499	0.007834580233768961	0.006559570681578324	3.7036749591999043e-4	0.001793787011230239	0.0025110274008442895	0.0031351156935607236	0.014078961627640687	0.0045496024098458905	0.001228530664526323	0.009185109285606978	0.0019065811502510513	0.0015717702669150362	2.019217785073884e-4	0.0028083911264467163	0.00889261595281991	0.009478044469241349	0.013550062336408193	0.010520165918372702	0.001453436551823647	0.0017575859682416105	0.0017363242954115871	0.0027045811953219836	0.011984538168700163	0.006116341983370644	0.007668473244424417	0.009152980343367999	4.166873182066721e-4	6.675413038438113e-4	0.0024899897395398007	0.002004066947458077	0.03050016980427547	0.015414361414323603	0.0030960636867200506	0.024219341871351583	0.11542924207368926	0.027535996530446114	0.004187794795738035	0.14126222303885697	0.10588059174064222	0.023234405013641254	0.016905231348502036	0.046940159508119805	0.0031435693875067525	0.0035159184280933284	0.0019512728712956485	0.004331472508742193	0.007676165613540468	0.0070081830302826595	0.00523937972363733	0.006330122739941593	0.0013411743622487376	0.0016869635924144707	0.0016176824350641458	0.003071717382556879
146	0	0	0	0	0	0.0805871253170649	0	0	0.061757011686999874	0	0.10466077844539942	0	0.09140309663522804	0.21219718263070284	0.06677775734922939	0.0705141225486941	0	0	0.07856853295028418	0.11152585256218059	0	0	0.12200853987421661	0	0	0	0	0	0	0	0.00320051382885761	0.0035184993171945146	3.751905626377731e-4	0.008870454701635267	0.0017860998927638238	9.091683380983066e-4	4.3304983746020135e-5	0.0020898853440009355	0.021342084961620926	0.03570181684861945	0.029582399002834218	0.02362936457651344	0.0017920985106357386	0.0025544633629781773	0.0015305777926636077	0.004087602782603662	0.011747294867894865	0.006490639090593802	0.01386043754402723	0.008336394266606413	0.002581026007207773	0.0012653859929418235	0.0012021486758770996	0.0035539867896607737	0.00750410596617852	0.011418646298947826	0.0028601546899399395	0.046587295900311236	9.8231585781583e-4	9.16184778063297e-4	3.4968557346400526e-4	0.0016391776457362229	0.02003726809930524	0.0527057374556454	0.025188555634999953	0.045657787671523495	0.0013186773047178027	0.003464682433059921	0.0019197771273422855	0.0021995384748653905	0.005012270021867974	0.0065205780648668	0.01429948380823579	0.00636301814618248	0.0013600871936352771	0.002926013628967469	0.003743519693979873	0.007340697555992286	0.0026138261684822283	0.005629904660865753	0.0011887935436376777	0.021473121032661743	9.057741057506652e-4	0.001012908642624628	4.7613726615683034e-5	0.0011801490703312605	0.04029782200534385	0.07060582607371575	0.04988718738784624	0.05426242581394134	6.632930241797196e-4	0.0019716144695777677	0.0010285026595402529	0.0017446007869758933	0.006451195155319364	0.00849158429586589	0.009096443141287682	0.005939453100556421	4.4673968197621365e-4	0.0012659414393314562	0.0017186266213405363	0.004408153200632008	0.0080819063052549045	0.008336382250403035	0.0010229134892610699	0.019298543496171886	0.02631140714514993	0.006873466972491773	9.02331360910262e-4	0.032845808136745015	0.023067920025748256	0.035846443817282046	0.011405580523167149	0.026386223402044516	0.0024744712693183504	0.001837738179305684	0.001818938131263568	0.0027778474882139163	0.005150233039936643	0.005812470635180117	0.006809276662414117	0.005203527154259433	0.003953635028473824	0.0016899078591046826	0.0012857137459153208	0.006109717005970901
